date,y,price_index,promo_flag,holiday_flag,search_spend,social_spend,display_spend,email_spend,brand_burst_flag
2021-03-19,107.91748503125837,100.39236979269099,0,0,52.512179674190925,23.44503592880411,20.080047103881675,3.1977876868413784,0
2021-03-20,114.33742824254627,99.55700958160352,0,1,50.516475707702874,20.675530412123386,19.151722973092646,2.9099084246222704,0
2021-03-21,110.52694730436124,99.87894682101205,0,1,50.346774644378854,19.99230853884116,19.63741193228316,3.0159652751878827,0
2021-03-22,111.43864404161383,100.1149031520535,0,0,47.1463629462919,20.616860761049594,18.355560684554497,3.2068105424276894,0
2021-03-23,101.40407367599624,100.1723946640457,0,0,45.62241402967139,18.981189882223877,18.385567223085438,3.180123120213434,0
2021-03-24,100.21267106326705,100.34560590012218,0,0,45.919668220277046,19.928101977406243,18.10240389419893,3.72328607864995,0
2021-03-25,101.51132956784372,99.59456351083257,0,0,46.652087415844925,21.2906919233072,18.405505779149262,3.414796326772561,0
2021-03-26,101.66450813787664,99.05970088352286,0,0,47.48703133332895,21.480992387750963,18.53020305680061,3.907883350717917,0
2021-03-27,112.93004077681766,101.13734952792986,1,1,44.846053365014875,16.88532258828237,18.275038881779153,4.177132277538458,0
2021-03-28,108.9144703042241,101.74247791831635,0,1,46.555424825286,14.968190044214666,16.73876656773491,4.171117317588985,0
2021-03-29,109.20988744086907,100.31319449784166,0,0,44.9550014320823,17.797473782048787,15.261558604273876,4.013648997210413,0
2021-03-30,107.79315936615448,99.07320553368892,1,0,46.22071726129691,16.97766709250622,14.67767166518166,5.2269828765760975,0
2021-03-31,104.7137408181324,99.45876341820998,0,0,46.199439908060526,14.001452257812726,14.66939178125207,4.818478551205057,0
2021-04-01,106.36742100799478,100.35638229833567,0,0,43.44666490990463,15.854323340278135,14.061143834052954,4.967445139689265,0
2021-04-02,106.24770421453158,100.9387809281769,0,0,42.814269500742256,15.874356727593646,14.68635576463242,4.5923356045681984,0
2021-04-03,109.38322545883143,99.1509765558207,0,1,43.54499698486979,17.531767461030235,14.407134845420735,5.485145978878851,0
2021-04-04,111.86640931995838,99.91296702540576,0,1,44.77092774581899,17.94720547385928,13.442122120641226,5.928559143278453,0
2021-04-05,101.07671970675054,100.13715244511077,0,0,44.48895195093015,18.635044178177534,13.164025827653315,5.589384203857881,0
2021-04-06,97.97406845095713,100.60520491590012,0,0,47.55250973213226,19.17955804974931,13.389885663969869,5.845681700573495,0
2021-04-07,96.41483022201187,99.75947923391973,0,0,49.56753127410537,20.22579051763081,13.714770382794454,5.974529561211773,0
2021-04-08,99.50674335798098,98.90532971607465,0,0,49.05422304130587,23.641936190464957,15.593149514787584,5.716217180224404,0
2021-04-09,109.9440265514692,100.43483829161703,0,0,50.55446666557976,25.09844569440374,14.924240174784163,6.09529928883849,0
2021-04-10,107.35435487185272,100.78735717561986,0,1,54.42205363595613,22.727936717635437,14.850761513193763,6.2899519843906955,0
2021-04-11,111.56594104645576,99.94218597677839,0,1,58.343022837522184,23.397928990553794,15.27688546001319,6.397801341333672,0
2021-04-12,117.08467403327191,100.2836680639145,0,0,55.88702307587719,25.11015014270862,15.253462500812374,6.376841485712507,0
2021-04-13,104.7140150415084,99.66785613940105,0,0,54.03395685356289,26.91420135251284,14.75284435482372,6.592368732012333,0
2021-04-14,107.72681100045207,99.40795904369187,0,0,57.00379442703059,26.27429387792419,13.203587178479477,6.707062562758562,0
2021-04-15,99.79478834311605,100.71849797638305,0,0,54.88723232535531,28.021710545706384,12.69275261942646,6.736609229271071,0
2021-04-16,107.4542657252714,100.27124709347012,0,0,52.242150058771955,29.41332414503319,11.61905020670866,6.41610127127729,0
2021-04-17,107.69848069024985,100.34325801958131,0,1,51.26976179737387,33.272100300487786,9.892443525584882,7.262984391658536,0
2021-04-18,111.46842945565159,101.05148060359623,0,1,52.110215216323034,32.14709769611502,9.096764683914296,6.737774419984262,0
2021-04-19,115.36969024137018,99.26161036597699,0,0,51.90542180310084,31.38599683151438,8.049672963147842,6.9515925294241345,0
2021-04-20,98.02886819551694,99.6135816122884,0,0,50.60429456228966,30.92681825882445,8.63345950844079,6.791472158273418,0
2021-04-21,105.91062114042205,100.11055334418428,0,0,49.25586963884064,30.191485033766288,9.234551345855085,7.671245792998068,0
2021-04-22,106.00671632763411,99.60498073356713,0,0,47.83119551001522,28.85645390912088,8.33067205627421,7.2195045243861475,0
2021-04-23,105.20371160296064,100.54819557469071,0,0,46.07217625269734,24.71244065061027,8.070443425711089,6.851872893505981,0
2021-04-24,105.33737124054585,99.86882054536721,0,1,50.63544200724946,24.060391440025565,6.2122007635985526,6.366963861875069,0
2021-04-25,114.20303418905124,99.30522703475197,0,1,51.23046414962057,24.61442852957542,5.717860813415859,6.528696387350374,0
2021-04-26,108.30667613092116,100.04604017263136,0,0,53.00398225843005,23.874595761316556,6.116842714118205,5.842171057566053,0
2021-04-27,107.84739891595271,100.11923713956475,0,0,52.0258273221922,26.77766753661022,6.941780603732308,5.60290681018717,0
2021-04-28,103.87672891191798,100.65427744402743,0,0,51.6539139678201,26.797731255684013,6.228733522040994,4.526723898760028,0
2021-04-29,112.94816026665391,100.2751986322032,0,0,50.226806005079396,28.734274838460216,7.280588382568514,4.646934575824073,0
2021-04-30,107.39208555980422,100.32280247395188,0,0,44.92338933524099,29.126405457555173,5.7648964610550415,4.396827146445942,0
2021-05-01,107.33267136513925,100.22420417880505,0,1,42.16737078154526,30.366016422395056,4.517268661911249,3.652798774480015,0
2021-05-02,114.351232254462,99.86824423509564,0,1,38.54613342158447,30.784878753295402,5.226930527549126,4.195603475967045,0
2021-05-03,111.90666054032971,99.49864661942212,0,0,34.04656586568125,32.83805570115074,6.898051756112373,3.5417700267745746,0
2021-05-04,112.92490008546419,100.20218684616157,0,0,31.655847917085048,32.921964726349344,7.391483744296069,3.9402418717886825,0
2021-05-05,107.96966003349958,99.76681266388145,0,0,34.30575927584831,33.666145788482524,7.351141357762057,3.58972145979478,0
2021-05-06,105.9993653663976,101.18287583430872,0,0,34.2168869404396,34.21564518895759,5.155957611239849,4.390507148742493,0
2021-05-07,115.66310741158763,100.93952760634126,0,0,36.79801446508195,33.783217001766616,3.13351055519637,4.765282418205566,0
2021-05-08,106.61312543424154,100.44298739264613,0,1,37.6199796188837,34.39069048015363,3.262920092092237,4.261258482768552,0
2021-05-09,110.60764984135285,100.26492685750509,0,1,39.18509727031402,37.74226984945015,2.9048574225210615,3.8027172066633987,0
2021-05-10,106.52326340961025,99.93842866431318,1,0,37.38330327970487,37.336674436306986,1.799022240368945,4.105479809275554,0
2021-05-11,105.31371643586911,99.11721338805701,0,0,38.43120518809021,37.96587177558686,1.8645548211989968,3.9742907439204704,0
2021-05-12,97.55815865643211,99.84867944367463,0,0,39.8886336562389,39.852540201891024,1.9796861887068076,3.8896194904097876,0
2021-05-13,108.55850606419227,100.07098002338368,0,0,38.73533907177151,41.56292012330744,2.9241020572470795,4.5257389212958365,0
2021-05-14,108.2461131697504,100.16061953211127,0,0,39.854419813003844,41.58049474988649,3.060704340259779,4.151394484610858,0
2021-05-15,105.86522470472565,100.32867545691107,0,1,40.98679533015351,38.00541169545045,4.289098708594164,4.197041370698585,0
2021-05-16,108.9992738705368,100.64493113851438,0,1,39.88769008789335,38.78046592342315,4.297092738142977,4.674355267524739,0
2021-05-17,113.22658278578699,99.51549214981499,0,0,37.64215322335136,35.45125453548857,4.181757743335641,5.078914011717539,0
2021-05-18,111.52219338848923,99.5218470749537,0,0,35.273896559554814,37.65616038190041,5.2460699295828235,4.999107677957203,0
2021-05-19,114.05346047232158,101.01559967582021,1,0,35.446907643397736,37.910371188690306,4.267629049541389,4.854654737530874,0
2021-05-20,119.9659505464706,100.5396871124352,0,0,36.100927380976366,39.40988221849829,7.082076502807551,3.9852470062704075,0
2021-05-21,111.63121368338405,99.72646034050668,0,0,34.515875720060535,38.05671551122671,7.457333980974287,3.4571245099378096,0
2021-05-22,108.42894451084041,99.92495218173343,0,1,34.569046402712736,35.72795430127663,7.83816323381196,3.6163041232251762,0
2021-05-23,103.80493063223197,99.92810023732757,0,1,35.71012047498971,36.11908587748838,8.363259207784557,3.5473630287540585,0
2021-05-24,113.20482594366905,100.02210188559697,0,0,36.94650190432031,36.06868071755417,10.2403956831162,3.5848265680371716,0
2021-05-25,103.53903418287395,100.33087816456703,0,0,40.05026214456529,35.33136947831842,11.032903094788805,4.104453372854202,0
2021-05-26,102.38345973497455,101.77449492226988,0,0,42.60422380896137,35.45836139941757,9.427847115784882,3.5107918183230646,0
2021-05-27,103.11890813809772,100.13282959281386,0,0,40.60164094344829,39.609515237465956,10.831317500552386,3.3927016672067394,0
2021-05-28,109.49794120159756,100.46381870529767,0,0,43.96881336252433,40.861303558519545,10.490420921107368,3.4870571489123483,0
2021-05-29,120.13715108750982,98.81946630566691,0,1,42.9068603534129,42.435551467314525,10.597575993946691,3.1349771801250905,0
2021-05-30,116.39127402622613,99.66057000505482,0,1,44.99660597832175,43.70145680464456,9.318322021771424,3.850715737088799,0
2021-05-31,111.76194121231748,100.86017050190162,0,0,45.13257923042393,45.92065002042284,9.844524039895319,4.3050091378953725,0
2021-06-01,103.25378799021733,100.28162077394963,0,0,44.308280473509996,45.635542511071726,9.193149749827766,4.45007580143975,0
2021-06-02,98.47846600480139,96.92761979059462,0,0,40.69288675396013,42.55340054955879,9.29331938782124,5.347191691104044,0
2021-06-03,103.97502930672506,100.47181624162134,0,0,40.34975773352743,42.27052135004977,9.009220382460457,4.597744051298973,0
2021-06-04,109.66320922366381,101.34271507624014,0,0,37.23099126291622,43.48812491504452,10.934233184196309,4.593880910746131,0
2021-06-05,123.91713874837869,98.60286468971614,0,1,39.16558973460176,42.033424322371914,12.916493484341899,4.7770493952131625,0
2021-06-06,115.89586538835312,101.06357137295186,0,1,42.19917504888026,41.76887539663792,12.96300665455664,4.319771871816201,0
2021-06-07,118.59221182523288,98.05963105856185,0,0,40.60535307028688,40.73122078213444,13.026984365925493,4.470129142725066,0
2021-06-08,105.93490206296735,100.6565992615374,0,0,41.20929455532542,42.98426465989914,12.653541399575978,3.9168378958311263,0
2021-06-09,100.0989648431915,99.99394596179143,1,0,39.758511511309464,44.10845018300898,13.759547691078765,4.262116554968253,0
2021-06-10,102.83003780814055,98.35502014932877,0,0,38.50154205103589,45.085761113974925,13.43062782074539,4.791033939032706,0
2021-06-11,107.29979846718032,100.31229647906785,0,0,40.05053145876663,46.01816308365638,13.009290546099688,4.927200639596871,0
2021-06-12,125.3305999910109,100.80558782440644,0,1,39.97345493507981,45.962289204828195,13.987883409764652,4.000801732064398,0
2021-06-13,111.98010557649188,100.2547209026751,0,1,43.452751018941825,46.258623628619446,13.449584314448003,3.51740497148138,0
2021-06-14,117.45861648312291,100.40937934594173,0,0,42.48828606153599,44.48084675782097,13.411829279999473,3.7997599730879603,0
2021-06-15,104.70744559357563,99.71182672136266,0,0,44.486958726484964,41.20118378969512,11.83051849848848,3.8103592948441434,0
2021-06-16,111.64345812816532,98.69702717134528,0,0,44.68178555240053,41.42630548521265,12.534708843611647,2.4633579859978996,0
2021-06-17,109.34581167750825,100.48430481563595,0,0,46.273341571889,41.91229086962087,14.475575782793516,3.0847731779320195,0
2021-06-18,110.32132836879394,101.22482774361241,0,0,45.3790262572291,43.726187722258935,15.196801155593308,3.153101431058936,0
2021-06-19,115.12010977413063,100.79070659795921,0,1,45.27990858212594,46.083191446382486,16.65860032314061,2.7435640990589136,0
2021-06-20,113.98121056598372,98.60848691927906,0,1,45.04891082352807,48.43818917388091,15.812498186963282,3.241041897842246,0
2021-06-21,116.56638023846615,98.93957391495235,0,0,43.376796593836495,46.941153783940095,16.04882246899148,2.9022718913887964,0
2021-06-22,107.608719578793,99.40782258074186,0,0,44.700959663,46.41275623151544,15.105662544622092,2.5580458325866893,0
2021-06-23,101.38912969033294,98.8849171841039,0,0,46.001457674156725,47.133257675337504,14.87789699904075,2.7372221580937075,0
2021-06-24,101.87789092326054,100.03093294368922,0,0,47.18856706396786,50.931114691950775,15.650108476393255,3.6277413877148548,0
2021-06-25,113.21805176466775,100.27539106362637,0,0,50.26249837180315,53.15126349752165,15.751929089496553,4.439534976701298,0
2021-06-26,124.88491014378647,98.99882270173035,0,1,53.161187974275755,54.830359240519215,14.339288066895332,4.619390726153351,0
2021-06-27,118.10359744858688,100.54398992149287,0,1,52.41129859457749,54.24867730719528,13.024258961357578,4.8505835555785115,0
2021-06-28,114.07411305271502,100.420772760814,0,0,53.15740323144584,52.923877860462596,11.643095029866805,5.246333021620924,0
2021-06-29,112.10178040775429,99.61628861260941,0,0,51.91020185292942,54.10723968553745,12.134547619806394,4.617841183936249,0
2021-06-30,114.43526740031594,99.8792346098112,0,0,51.956912485158526,52.456247789185916,14.198442155463063,4.939915352512241,0
2021-07-01,110.46386957623312,98.63513917704287,0,0,50.7574135869208,52.09859326271546,15.560900399463275,4.572878618440476,0
2021-07-02,110.93478595084486,99.76741649059905,0,0,53.9975542051929,51.926426339212576,13.66491520031721,4.732117651838767,0
2021-07-03,122.51596074992702,100.00516948189123,0,1,54.72495050587882,54.31579447289678,15.085991138386994,4.618383838035098,0
2021-07-04,120.07777360425196,100.11812331665973,0,1,54.288892249669985,53.78374851845727,16.022391555401644,4.868988001592205,0
2021-07-05,122.87369827888763,100.26521383841413,0,0,56.67612939338274,50.124874060598344,14.477091609872884,4.928039734095435,0
2021-07-06,111.63986408470218,100.1709692202614,0,0,52.33489857379191,50.881541032092045,14.173889993162387,3.3915245986847853,0
2021-07-07,101.87417230104238,99.81495941191403,0,0,48.30669338406133,49.83300825243616,15.269412404658198,3.480970454537376,0
2021-07-08,102.1084783285603,100.20033645978802,0,0,49.89837069450088,49.89695478909278,15.819845915592982,3.8020469306870073,0
2021-07-09,120.9365337371637,100.70142239531717,0,0,50.019307590735615,49.766897737829595,14.510750863204997,4.025011104856234,0
2021-07-10,125.58682221363924,99.93315134868325,0,1,50.52020019125714,49.35634174410294,15.12149301900119,3.9737181317519443,0
2021-07-11,116.83480401342813,100.22231642358217,0,1,47.867407984620044,50.54185261678,12.983992422920602,4.794798977717147,0
2021-07-12,113.22379904646074,99.86968025613511,0,0,47.82094056291931,48.24255529925094,12.761170247163392,4.950485542277978,0
2021-07-13,118.48482096317312,99.5472687584643,0,0,51.82795938372199,47.467033961819396,13.89912701656344,5.169322192374531,0
2021-07-14,102.77414727404613,100.36601576684232,0,0,53.476358623313715,48.49309083149547,13.91752123213476,5.691568139399815,0
2021-07-15,105.1299672019034,99.61134183908085,0,0,53.81577171359934,47.571963668478915,13.418583682172812,5.872864639248115,0
2021-07-16,116.40850826832569,100.27030283069453,0,0,52.93766389338947,45.15875360457396,14.307929935945163,5.423855762541013,0
2021-07-17,115.2718506147926,100.01977876005704,0,1,52.14851818965068,46.161586619459065,15.282681751031745,4.204687055651202,0
2021-07-18,118.18490075542725,99.7872457264359,0,1,47.890122411250644,47.84622856512137,16.592721443898697,3.9661266046421613,0
2021-07-19,114.78558768772815,99.77030001749733,0,0,48.40540325309296,47.77873575365686,17.467063872345083,4.346599367582719,0
2021-07-20,113.06410753030636,99.64431530530902,0,0,50.09636947005667,44.83746735595257,18.54843866628223,4.170051201873816,0
2021-07-21,115.96554828588448,98.84793917953769,0,0,46.945130815715444,45.89642197600079,19.281347223719763,4.570640388014681,0
2021-07-22,109.68943211665326,100.26802656661319,0,0,45.62229703110181,43.40659015387126,19.546875872836235,4.645004475974818,0
2021-07-23,116.35982033014018,100.16208277769482,0,0,43.30736776663497,43.86978906914351,19.63638487260005,5.28903751110591,0
2021-07-24,106.52836028094391,100.59476917671394,0,1,41.37666537701744,42.53859333203027,19.39912515350265,5.14142915754558,0
2021-07-25,117.86477647056574,99.62798016838525,0,1,41.48362863066124,40.798834403379814,18.18675686044292,5.375236570829423,0
2021-07-26,110.30828178365269,101.32676853783367,0,0,37.31482432068429,40.13596937776028,17.231445351623112,5.628179103097103,0
2021-07-27,104.82931413499813,99.73418483650525,0,0,38.543365197398415,39.861023043119395,16.9494308696879,6.378980039412699,0
2021-07-28,104.05449720307652,99.38742325046371,0,0,40.051075337265786,38.89471066753972,17.190883029290333,5.52566138624556,0
2021-07-29,107.84693449895245,99.30442055611013,0,0,39.54887016119196,39.77776558486244,18.631695627294597,5.296457248968982,0
2021-07-30,117.99445482398792,98.78625431773924,0,0,34.58745314122287,39.1086615171742,18.589898399419084,5.720715301663233,0
2021-07-31,109.7954714270397,101.07283952467519,0,1,32.59461588921809,40.578947824681926,19.59337469029675,6.493663541552557,0
2021-08-01,117.795745063412,100.95974717353806,0,1,35.06041975742349,41.000707573147146,20.672690346728867,6.613699297873598,0
2021-08-02,112.46263167223512,100.42052161401934,0,0,29.50443119596634,39.95437176325269,20.441243549040077,6.467347215662855,0
2021-08-03,109.31305308690409,99.37273783455696,0,0,28.809384371579302,38.655461937504256,21.03593376041026,6.845906400000077,0
2021-08-04,112.35496638326201,101.26788737709138,0,0,26.449382814644785,36.1842174889331,20.792405718685398,7.280257737615918,0
2021-08-05,111.76676117816338,99.75379658693484,0,0,28.05852341781446,36.62031725573333,22.114541612763876,7.100426898282265,0
2021-08-06,119.62578221782302,99.81168191814135,0,0,26.70829551352754,36.08843593485629,22.750384951029808,7.265580554371038,0
2021-08-07,115.55910432508585,101.00608135630526,0,1,27.51620355499876,32.53014264276102,21.559901196341453,7.8558441855770225,0
2021-08-08,114.12616489019256,100.46123740913661,0,1,28.647124393336945,31.726570333606922,21.7214258484953,8.801073682214248,0
2021-08-09,113.57500424343732,101.54077219712822,0,0,32.319576072796984,30.375019289724495,23.36953801031918,9.172376161831895,0
2021-08-10,112.20752274917722,100.17410558222332,0,0,31.913692185446244,32.73853567798049,23.188306975772477,9.194445610164692,0
2021-08-11,109.36886273981102,99.7220784402949,0,0,32.66578092469147,30.18436776014052,23.636022005867545,9.167408022145736,0
2021-08-12,103.93571654319379,99.57173658157814,0,0,29.695669966436597,28.02234156053944,24.18190084360669,9.44610630074255,0
2021-08-13,114.25849979428064,98.70710267596657,0,0,32.07649709302409,29.68729602519799,23.145277944442093,9.388269879502824,0
2021-08-14,118.45906749382893,99.80498295903566,0,1,30.555479396881356,31.722440761393937,23.655985893655604,9.483090129014018,0
