date,y,price_index,promo_flag,holiday_flag,search_spend,social_spend,display_spend,email_spend,brand_burst_flag,search_spend_adstock,search_spend_sat,search_spend_ad,social_spend_ad,social_spend_sat,display_spend_ad,display_spend_sat,email_spend_ad,email_spend_sat,price_index_l1,promo_flag_l1,holiday_flag_l1
2021-01-12,106.15454689490132,101.33615325091988,0,0,63.25087249447169,27.857318240330255,19.88784871760529,7.07048370793634,0,160.76522893299492,1.3903454496885057,160.76522893299492,71.58196041393664,1.3414478943692414,48.64750546305977,1.3119069514039654,16.392618859525143,1.2028985174490523,100.55711039161554,0.0,0.0
2021-01-13,100.58580169089842,99.50728446126514,1,0,61.66167358422158,27.993518275745327,19.82692566289736,6.532773829626931,0,158.12081094401853,1.3894995859858872,158.12081094401853,70.94269452410731,1.3408107805352159,49.01542894073322,1.31252582410971,16.36834514534202,1.2027219464646572,101.33615325091988,0.0,0.0
2021-01-14,107.126127659256,99.30988751750522,0,0,64.26880371983776,28.90070564957118,19.38554335053141,6.071191267612834,0,159.14129028624887,1.3898283793679203,159.14129028624887,71.46632236403556,1.34133323456505,48.794800714971345,1.3121554821412313,15.892198354818046,1.1991879289313163,99.50728446126514,1.0,0.0
2021-01-15,107.83836069010437,99.49451441083998,0,0,65.94924404522615,30.521989956997487,19.537084146296674,5.490241156812928,0,161.43401821697546,1.390556234206194,161.43401821697546,73.40178337541883,1.3432189708139513,48.813964575279485,1.3121877414303207,15.025560169703756,1.192388570160921,99.30988751750522,0.0,0.0
2021-01-16,105.17602971981424,99.82184926261536,0,1,68.92404062459788,30.08046837170661,20.08733788933037,5.615389993145348,0,165.78445155478315,1.3918975880715758,165.78445155478315,74.1215383969579,1.3439026281832247,49.37571663449806,1.3131256938253661,14.630726094967601,1.1891200224415854,99.49451441083998,0.0,0.0
2021-01-17,112.9093172517526,98.35181456999568,0,1,68.3806918572233,29.39623407753357,22.149137042061984,5.648381644104471,0,167.85136279009316,1.3925173928168484,167.85136279009316,73.8691571157083,1.3436639632984957,51.77456702276082,1.3169717152179576,14.42681730108503,1.187387005921827,99.82184926261536,0.0,1.0
2021-01-18,102.93137500579076,99.85480023431224,0,0,66.07619417466975,30.052717587835037,23.08855746386016,5.41617573448888,0,166.78701184872563,1.3921995957740498,166.78701184872563,74.37421185726002,1.3441404356927038,54.15329767751665,1.3205503882230931,14.072266115139897,1.1842970570154063,98.35181456999568,0.0,1.0
2021-01-19,107.93719961763787,99.61880048767355,0,0,65.59531978052907,30.96898496245132,24.064547413676006,4.909141138046241,0,165.66752688976445,1.3918621962834798,165.66752688976445,75.59351207680733,1.3452723420351154,56.556526020186,1.3239520780572445,13.352500807130179,1.1777040418777176,99.85480023431224,0.0,0.0
2021-01-20,100.30997036294542,100.54863183717846,0,0,65.79938237501023,30.31768431256299,27.15305960853629,4.275843003180819,0,165.1998985088689,1.3917202930396873,165.1998985088689,75.6737915586474,1.345345972064499,61.086975220647886,1.3298512526513215,12.287343487458926,1.1670610679312474,99.61880048767355,0.0,0.0
2021-01-21,100.82079272472087,100.24669356530704,0,0,65.95735980769024,31.503274528012245,27.66901808530413,4.251601052945492,0,165.0772989130116,1.391682994896739,165.0772989130116,76.90754946320068,1.3464639880631402,64.32120321769287,1.3337038056993638,11.624007145420848,1.1598176485249683,100.54863183717846,0.0,0.0
2021-01-22,102.72700487834432,99.57951236056148,0,0,68.22472076520364,32.97265253974621,28.153661596615837,4.018807663151192,0,167.2711001130106,1.392344494322481,167.2711001130106,79.11718221766662,1.3484049776518128,66.74638352723156,1.3364203715780647,10.993211950403701,1.1524238692808026,100.24669356530704,0.0,0.0
2021-01-23,115.89848756769872,100.41297259175404,1,1,67.50217991519675,34.91018223823421,28.85767667093749,3.67600416697206,0,167.8648399830031,1.3925213984136955,167.8648399830031,82.38049156883419,1.3511368670834225,68.90550678727642,1.3387258757793854,10.27193133721428,1.1432805678029128,99.57951236056148,0.0,0.0
2021-01-24,110.08977884748856,100.50628414187663,0,1,68.2062488588026,37.57766359831395,27.84871069334924,4.449548910037865,0,168.92515284860445,1.392835104737842,168.92515284860445,87.00595853961445,1.3547595085222837,69.1920147657151,1.339024251101843,10.612707712366433,1.147698363411202,100.41297259175404,1.0,1.0
2021-01-25,106.33183549640796,99.462017947146,0,0,66.22899455993338,36.27803939032479,27.40480905693048,4.408386070941498,0,167.58408626909605,1.3924378597487554,167.58408626909605,88.48161451409347,1.35585885652376,68.92001791635954,1.3387410294797952,10.776010698361357,1.1497523073978322,100.50628414187663,0.0,1.0
2021-01-26,102.38441124965487,99.65488302123232,0,0,67.12962911602102,36.29888670432356,26.898639790238143,5.043407537904961,0,167.68008087747864,1.3924664455556686,167.68008087747864,89.38785541277963,1.3565213222794974,68.25065054005387,1.3380373616835346,11.509013956921775,1.1585083372501153,99.462017947146,0.0,0.0
2021-01-27,104.64326717454163,98.44224576903142,0,0,67.13584621639228,36.315803249251545,27.54625376745771,4.7767814465636125,0,167.74389474287946,1.3924854354718366,167.74389474287946,89.94851649691932,1.356926464190412,68.49664409149003,1.3382970730715875,11.682189820716676,1.1604738497998892,99.65488302123232,0.0,0.0
2021-01-28,104.42075640248488,99.2365380179415,0,0,65.63621953982326,36.16869289645279,27.37207920523651,4.899169588462941,0,166.28255638555095,1.3920479604227547,166.28255638555095,90.13780279460438,1.357062445205094,68.47006566013053,1.338269075102458,11.908483480892947,1.1629870137566702,98.44224576903142,0.0,0.0
2021-01-29,108.46425439503052,99.48027130770348,0,0,65.16456081547355,35.19479851703758,27.51030263071081,4.871431580334773,0,164.9340946468041,1.3916393781394278,164.9340946468041,89.27748019380022,1.35644114292602,68.59234202678913,1.338397757039015,12.016521668870542,1.1641654825567962,99.2365380179415,0.0,0.0
2021-01-30,112.2088927132428,100.0519163236242,0,1,64.7962093224431,32.966455512190976,28.59775725085928,4.022620425575712,0,163.75666611052557,1.3912786987056545,163.75666611052557,86.5329436284711,1.3544015646162895,69.75316246693276,1.3396036863560032,11.232533426898037,1.1552910564176597,99.48027130770348,0.0,0.0
2021-01-31,122.0612451383606,99.33823212444813,0,1,64.25589906376891,33.10547468123448,29.460907989563417,4.736789578707668,0,162.50989873008425,1.3908927211529,162.50989873008425,85.02524085831715,1.3532420767358737,71.31280546972307,1.3411806160952982,11.47630963484649,1.1581329227202881,100.0519163236242,0.0,1.0
2021-02-01,106.67912236349048,99.64058360906564,0,0,67.79858154830427,31.95294119191261,29.29918698652217,4.66921277519146,0,165.30452078635483,1.3917520907516912,165.30452078635483,82.9680857069029,1.3516127011550336,72.08687026835601,1.3419455235012419,11.554998556099354,1.1590339068422726,99.33823212444813,0.0,1.0
2021-02-02,102.04053357803564,99.14226852289218,0,0,67.60168954368852,32.08193141303405,28.62919188964395,5.042421885007941,0,166.78440201550143,1.3921988129646745,166.78440201550143,81.86278283717579,1.3507136695061233,71.88131405065755,1.3417435197143168,11.975421018667554,1.1637187600243128,99.64058360906564,0.0,0.0
2021-02-03,97.44118585414978,100.11977972897188,0,0,67.11389732333384,30.89086610048577,29.76446662129713,4.666407523777161,0,167.1845385326347,1.392318628488474,167.1845385326347,80.00853580279124,1.349166631508317,72.89325505169165,1.3427302809069954,11.851660134977692,1.1623617047842443,99.14226852289218,0.0,0.0
2021-02-04,105.28526828144936,100.29800021620945,0,0,62.91899540811356,29.241378581719257,30.538357802207003,4.583985332987279,0,163.2297185276944,1.3911160783665963,163.2297185276944,77.246500063394,1.3467667603931626,74.27431083322199,1.344046547309384,11.694981413973894,1.1606175591481165,100.11977972897188,0.0,0.0
2021-02-05,111.69629496541867,100.28165574389388,0,0,61.13058070415461,29.592826122284603,28.932100983911617,4.150559153025601,0,159.06841182077125,1.3898049981089737,159.06841182077125,75.94072616032099,1.3455900143078832,73.49668748384481,1.3433096496432348,11.167548001409937,1.15452022297129,100.29800021620945,0.0,0.0
2021-02-06,109.52615968552288,100.00865279233368,0,1,60.6044338552419,29.819208412494348,28.61894704500334,4.7685583944072985,0,156.04548094770465,1.3888214946132216,156.04548094770465,75.38364410868695,1.3450793400945864,72.71695953531022,1.3425597511993526,11.46908719525326,1.1580498324866633,100.28165574389388,0.0,0.0
2021-02-07,107.3036119096993,98.92124890244902,0,1,59.23272850288862,30.688131369475748,28.784462507020105,4.924263068132636,0,152.8600170715114,1.387755276273915,152.8600170715114,75.91831783468791,1.3455695738286784,72.41463822820624,1.3422659707357594,11.805715385284593,1.1618533072930215,100.00865279233368,0.0,1.0
2021-02-08,104.71850426752891,99.566032435275,0,0,61.99614368964421,33.96692701910219,29.56329222414113,5.10778983147308,0,153.71215393255105,1.3880435812134584,153.71215393255105,79.51791771991493,1.3487488805255154,73.01207516106487,1.3428448907094777,12.191219062643835,1.1660427324876643,98.92124890244902,0.0,1.0
2021-02-09,107.7621767774139,99.71488532937704,0,0,61.66626813885178,34.382861315918454,30.473393719080903,5.786881905025569,0,153.89356049838239,1.388104662834117,153.89356049838239,82.09361194786742,1.3509028209751843,74.28063881571983,1.3440524996648853,13.10161334261187,1.1752976225638134,99.566032435275,0.0,0.0
2021-02-10,105.72697641843506,99.71769328095556,0,0,64.24315663748828,35.11048396651465,30.757299720256377,6.365052553475081,0,156.57929293651773,1.388997135470053,156.57929293651773,84.36665113523509,1.3527265046976462,75.32568300968828,1.3450259047339077,14.226020559042203,1.1856492419535367,99.71488532937704,0.0,0.0
2021-02-11,105.5769573298942,100.05248685259288,0,0,64.36656590558901,33.49414197321366,31.342547251615237,6.747723821543223,0,158.31414166749965,1.38956210821132,158.31414166749965,84.1141326543547,1.3525273236546866,76.5379570574282,1.346131711746516,15.283336156968545,1.1944631072032459,99.71769328095556,0.0,0.0
2021-02-12,103.05032790829104,100.99787896065972,0,0,64.44102157843217,31.5637808124091,31.406684053993388,6.036860148024493,0,159.42950657893198,1.389920697018429,159.42950657893198,82.03226040502193,1.3508526195817345,77.3294582884503,1.3468405812240916,15.206861842205619,1.1938524126374135,100.05248685259288,0.0,0.0
2021-02-13,111.71070120721532,100.56846734887922,0,1,64.26342868300716,33.938024982569104,30.732832365812826,5.689020588266151,0,159.92113263036634,1.3900776200389175,159.92113263036634,83.15738122558227,1.3517649884105312,77.130507338883,1.3466633576293554,14.813137693589521,1.1906440824105358,100.99787896065972,0.0,0.0
2021-02-14,112.5969798497504,99.30873755410592,0,1,64.27102118625008,32.55280531266914,30.47156797477157,5.187076520260474,0,160.22370076446987,1.3901738556016394,160.22370076446987,82.4472340480185,1.351191154210201,76.74987237810137,1.3463225044500209,14.074959136414186,1.1843209043688074,100.56846734887922,0.0,1.0
2021-02-15,110.10993848734212,100.47488201270764,0,0,67.7086111923498,30.986889205466184,30.49055916141168,5.550843367073374,0,163.84283165103173,1.3913052190453996,163.84283165103173,80.45522963427729,1.3495438760189167,76.54048258827251,1.3461339898907743,13.995818848921886,1.1836176334363624,99.30873755410592,0.0,1.0
2021-02-16,108.8576131341001,100.44821165736602,0,0,63.06938973884736,30.928240823641357,30.45587991139309,5.6361693379484,0,161.3750887294664,1.3905377113023445,161.3750887294664,79.20137860420773,1.3484774351858426,76.3801694643566,1.3459891714862053,14.03366064730153,1.183954548096047,100.47488201270764,0.0,0.0
2021-02-17,103.11503626410368,99.43575276893392,0,0,59.06629824997001,30.792952203575272,28.57030700694962,4.940913121133102,0,155.89135148764984,1.388770621721382,155.89135148764984,78.31377936609991,1.3477081182786055,74.39840868556357,1.3441631497282225,13.36110950951402,1.177785580802409,100.44821165736602,0.0,0.0
2021-02-18,105.8356077088576,100.5942061458448,0,0,57.979956587857785,29.439192443910333,28.172823672020183,4.846541014627489,0,151.5147674804477,1.3872954426233053,151.5147674804477,76.42746006357028,1.346031935450045,72.81186888335831,1.3426516280840177,12.8632067203359,1.1729554637343262,99.43575276893392,0.0,0.0
2021-02-19,106.99776695354268,99.88773635483832,0,0,58.00901235173292,28.981732615840684,28.229029325109337,4.0994848467681,0,148.91787284000154,1.386391101250334,148.91787284000154,74.83820865398286,1.3445742094811441,71.91615065512433,1.3417778109267549,11.81740887896964,1.1619829395669794,100.5942061458448,0.0,0.0
2021-02-20,112.52865053764236,99.01303255698988,0,1,59.38922120126095,30.82579619231584,27.94765933320364,4.07290660273322,0,148.73994490526186,1.3863283179863597,148.73994490526186,75.72872138470555,1.3453962892778653,71.09734972627822,1.3409656470556244,11.163351930115004,1.154470255017965,99.88773635483832,0.0,0.0
2021-02-21,114.72626258994929,100.318641907246,0,1,60.335395597315895,29.616805779068144,27.70083553769205,3.245220350739627,0,149.57936254047303,1.3866235793418815,149.57936254047303,75.05403860989148,1.3447747035710085,70.35924537345898,1.3402222709835951,9.94323150880863,1.138840446571637,99.01303255698988,0.0,1.0
2021-02-22,101.6024968993642,100.15187327653015,0,0,59.56690377155475,27.526297052518885,28.18882690849664,3.5096340974319333,0,149.31452129583857,1.3865306779771747,149.31452129583857,72.55872021845377,1.3424061952466315,70.40437413257203,1.3402680335118946,9.47557300271711,1.1321944484258093,100.318641907246,0.0,1.0
2021-02-23,103.24591716324092,99.84062565956992,0,0,61.604991158038274,28.940187483868577,27.109869721448007,3.69861541044897,0,151.1937039355414,1.387184835914353,151.1937039355414,72.47541961494085,1.3423251722515759,69.35249420099123,1.3391906269786975,9.383959212079237,1.130844185284934,100.15187327653015,0.0,0.0
2021-02-24,99.88178187452807,99.97378284051167,0,0,63.66538196434374,29.67863285177563,25.4818275074968,4.652589657122411,0,154.38160432566858,1.3882684844152218,154.38160432566858,73.16388462074013,1.3429909428309996,67.09332402809153,1.336797780270174,10.282965184369953,1.143426495897567,99.84062565956992,0.0,0.0
2021-02-25,100.229057378589,99.49664016477809,0,0,64.03349762688687,28.74785492080264,25.13365771666012,5.076526301871082,0,156.66246022228802,1.3890244232402633,156.66246022228802,72.64618569324672,1.3424911297072775,65.38965213351504,1.3349178803040518,11.246305412493054,1.1554536874969354,99.97378284051167,0.0,0.0
2021-02-26,105.66865209833684,100.42709135265798,0,0,65.95881277186055,26.374604396612263,25.89777212216191,4.865069173959831,0,159.95628890523335,1.3900888152635933,159.95628890523335,69.96231581256029,1.3398179973850208,65.13156340227093,1.3346271524219757,11.612852421455663,1.1596913644418954,99.49664016477809,0.0,0.0
2021-02-27,118.68853176739012,99.96958455584377,0,1,66.50410329872481,25.257669361954417,27.585325161648548,5.274104220597073,0,162.47787664186484,1.3908827520286353,162.47787664186484,67.23505884949058,1.3369511819754,66.6642632030111,1.3363306399027823,12.241815673470471,1.1665800230507426,100.42709135265798,0.0,0.0
2021-02-28,107.78712800951608,100.11651419076377,0,1,65.38113724515904,25.17561270668051,28.367453400743287,4.5752722801244845,0,162.86786323027792,1.3910039722313483,162.86786323027792,65.51664801637486,1.3350603518910484,68.36601132254995,1.3381593175466298,11.920361684206767,1.1631172459720447,99.96958455584377,0.0,1.0
2021-03-01,114.33282356193529,100.2499993471002,0,0,66.77677092315905,26.92412084150624,26.89918964087444,4.094035978283942,0,164.4974888613258,1.3915060635549616,164.4974888613258,66.23410965133115,1.3358580930749624,67.91879643440441,1.3376849298655522,11.246252988808003,1.1554530689141176,100.11651419076377,0.0,1.0
2021-03-02,97.16866658098684,99.19179006990156,0,0,66.9979971683164,25.36924787920175,26.66682240149767,4.260607244321497,0,165.6964904851119,1.3918709665624334,165.6964904851119,65.10971367000045,1.3346024659643005,67.41810026214031,1.3371486260072356,11.008359037606297,1.1526076780420638,100.2499993471002,0.0,0.0
2021-03-03,101.166860566341,99.37400188468256,0,0,67.00067686182538,25.24246805693454,26.9234567825792,3.181482412947533,0,166.41857115289253,1.392088910017683,166.41857115289253,64.3082962589348,1.3336889685406057,67.37431693986339,1.3371014655143751,9.786497835511312,1.1366576460432303,99.19179006990156,0.0,0.0
2021-03-04,105.21566511737996,98.45303887826866,0,0,69.94658400620453,26.255185046776887,27.10104789950279,3.1629020204805918,0,169.79772669794005,1.3930911638149688,169.79772669794005,64.84016280213777,1.3342969694515108,67.52563806342083,1.3372642779370492,9.034800721787379,1.1255424508338228,99.37400188468256,0.0,0.0
2021-03-05,110.16440095048284,100.39531958094328,0,0,65.04483974912435,22.683284036594006,27.640352452445665,2.6527703744213813,0,166.92347576788836,1.3922405032428762,166.92347576788836,61.58738171787667,1.330465618736012,68.15573529049816,1.3379368048354914,8.07365080749381,1.1095190958086067,98.45303887826866,0.0,0.0
2021-03-06,115.12874760002764,99.15145298337728,0,1,62.209471408805214,24.233963288502355,26.723303505984905,2.703423901998013,0,162.36355686953823,1.3908471390811867,162.36355686953823,61.18639231922836,1.3299738647613117,67.6167446802838,1.3373620585298238,7.547614386494298,1.0997109584012863,100.39531958094328,0.0,0.0
2021-03-07,115.99799140090865,100.09279879692696,0,1,59.83533055605648,22.4602874301927,26.788246593535646,2.1645557229743813,0,157.25346467777942,1.3892177427287367,157.25346467777942,59.172122821729715,1.327434306033508,67.35829340170594,1.3370841953609525,6.69312435487096,1.0818357633166074,99.15145298337728,0.0,1.0
2021-03-08,107.55049708298718,100.25969175745767,0,0,59.10880926091886,22.9582806703781,27.208569423311776,2.376679791701976,0,153.4608880675865,1.3879588072585907,153.4608880675865,58.46155436341593,1.3265096812711532,67.62354546433534,1.3373693501484756,6.392554404624552,1.0748721236123706,100.09279879692696,0.0,1.0
2021-03-09,102.62669781788688,100.42164698722476,0,0,58.5995929213868,23.328305394794217,28.03424037661544,2.3863435035356706,0,150.6761257619387,1.387005823338008,150.6761257619387,58.40523801284377,1.3264357346632638,68.60836765521664,1.3384145985145908,6.221876146310402,1.070737936278303,100.25969175745767,0.0,0.0
2021-03-10,106.96356398115137,99.15718816031476,0,0,55.58494162584071,24.955184981989984,27.228522210002644,3.086526461976336,0,145.99061708300394,1.3853443975639086,145.99061708300394,59.99832778969625,1.3284902554781413,68.39354280313262,1.3381883806428625,6.819652149762577,1.0846539458668683,100.42164698722476,0.0,0.0
2021-03-11,102.32887578458904,99.95438686730152,0,0,53.61462556121906,25.78157155333029,26.883365342759745,3.089893729027147,0,141.20899581102142,1.3835687495301765,141.20899581102142,61.78056822714804,1.3307009511778711,67.91949102463931,1.3376856700279613,7.181685018884693,1.0923765285154907,99.15718816031476,0.0,0.0
2021-03-12,100.12492146526368,101.16919629455144,0,0,51.89294220417192,22.215635815735325,24.179547662686407,2.705572326546414,0,136.61833969078478,1.3817816435008898,136.61833969078478,59.283976752024145,1.3275784552612488,64.93124227746999,1.3344003918350849,7.014583337877229,1.0888728005717727,99.95438686730152,0.0,0.0
2021-03-13,104.9762123452784,101.20002027598902,0,1,56.8077903883237,21.038466945001336,23.55808569510863,2.5821293986327727,0,138.77879420279456,1.3826331595417078,138.77879420279456,56.608852996215816,1.3240239148866617,62.51683106159062,1.3315885640715739,6.79087940135911,1.0840187295337163,101.16919629455144,0.0,0.0
2021-03-14,107.42931456279835,100.69112616581889,0,1,60.411274283818,21.245774639031254,23.03367080213759,1.9100112001244067,0,143.67855080549475,1.384496316315265,143.67855080549475,55.211086436760745,1.3220728436084739,60.54376943909196,1.3291763918961377,5.984538840939872,1.064754607007093,101.20002027598902,0.0,1.0
2021-03-15,111.96650503380104,100.2362451971732,0,0,59.587775448448696,20.953304809851574,22.014086293970145,2.1130798274771267,0,145.79490593174555,1.3852733519854847,145.79490593174555,54.07995667190802,1.3204433092035561,58.34034795742532,1.3263504078055537,5.70380313204105,1.0572953680753816,100.69112616581889,0.0,1.0
2021-03-16,106.2670199576225,99.29642552780824,0,0,58.8606088678351,21.66972090448673,22.1796984442028,2.408004950634763,0,146.33755242688244,1.3854700067921353,146.33755242688244,54.117694907631545,1.3204984326373568,57.18390721865799,1.324807373546939,5.830286829859393,1.0607097241773131,100.2362451971732,0.0,0.0
2021-03-17,105.79698534425236,100.50303513777374,0,0,56.56220087345851,22.85377073799129,22.12375301215753,3.642602968981172,0,144.36473232958798,1.3847500282271474,144.36473232958798,55.32438768257022,1.322233526538001,56.43409734335232,1.3237836428472223,7.140775066896808,1.0915280599502,99.29642552780824,0.0,0.0
2021-03-18,101.2532151583931,99.8893851398772,0,0,52.74594004700798,23.766448342635805,19.86453913457992,3.331684973678969,0,139.36477944476076,1.3828608755353984,139.36477944476076,56.96108095217794,1.3245050915696452,53.72499754059131,1.3199222164254367,7.6161500138170535,1.1010359562961554,100.50303513777374,0.0,0.0
2021-03-19,107.91748503125837,100.392369792691,0,0,52.512179674190925,23.44503592880411,20.080047103881675,3.1977876868413784,0,136.13104734104738,1.3815869344409728,136.13104734104738,57.621684500110874,1.3253965357960316,52.31504562823646,1.3178044868167735,7.7674776951316105,1.1039101462573537,99.8893851398772,0.0,0.0
2021-03-20,114.33742824254628,99.55700958160352,0,1,50.51647570770288,20.675530412123383,19.15172297309265,2.9099084246222704,0,132.1951041123313,1.379977080178777,132.1951041123313,55.24854111218991,1.3221260118969733,50.54075035003453,1.3150249512252814,7.570395041701237,1.100153017460642,100.392369792691,0.0,0.0
2021-03-21,110.52694730436124,99.87894682101204,0,1,50.34677464437885,19.99230853884116,19.63741193228316,3.0159652751878827,0,129.66383711177764,1.3789053331852872,129.66383711177764,53.141433206155114,1.3190551150032903,49.96186214230387,1.3140888557503105,7.558202300208625,1.099916621449346,99.55700958160352,0.0,1.0
2021-03-22,111.43864404161384,100.1149031520535,0,0,47.1463629462919,20.616860761049598,18.355560684554497,3.2068105424276894,0,124.94466521335848,1.3768256994059285,124.94466521335848,52.501720684742665,1.31808936591996,48.33267796993682,1.3113722592955506,7.741731922552864,1.103426059861069,99.87894682101204,0.0,1.0
2021-03-23,101.40407367599624,100.1723946640457,0,0,45.62241402967139,18.98118988222388,18.38556722308544,3.180123120213434,0,120.58921315768647,1.3748050296597838,120.58921315768647,50.482222293069476,1.3149309800471656,47.38517400504753,1.3097337422407724,7.8251622737451525,1.1049876004885766,100.1149031520535,0.0,0.0
2021-03-24,100.21267106326704,100.34560590012218,0,0,45.919668220277046,19.928101977406243,18.10240389419893,3.72328607864995,0,118.27319611488893,1.3736879131102888,118.27319611488893,50.21743535324793,1.3145039631679618,46.53350829722744,1.308222090567268,8.418383442897042,1.1155270735617693,100.1723946640457,0.0,0.0
2021-03-25,101.51132956784372,99.59456351083256,0,0,46.652087415844925,21.2906919233072,18.405505779149262,3.414796326772561,0,117.6160050847783,1.373365264707779,117.6160050847783,51.421153135255956,1.3164206675814225,46.32561075748573,1.3078473108040827,8.465826392510786,1.1163299507977047,100.34560590012218,0.0,0.0
2021-03-26,101.66450813787664,99.05970088352286,0,0,47.48703133332895,21.480992387750963,18.53020305680061,3.907883350717917,0,118.05663438419592,1.3735818729213687,118.05663438419592,52.333684268904534,1.3178329936121802,46.325569511292045,1.307847236220156,8.987379186224388,1.1248026267736242,99.59456351083256,0.0,0.0
2021-03-27,112.93004077681766,101.13734952792986,1,1,44.84605336501488,16.88532258828237,18.275038881779157,4.177132277538458,0,115.68003399553243,1.3723997765570521,115.68003399553243,48.28553314962509,1.311291778060883,46.070380588554386,1.3073840363583489,9.56955978927309,1.1335627686218233,99.05970088352286,0.0,0.0
2021-03-28,108.9144703042241,101.74247791831635,0,1,46.555424825286,14.968190044214666,16.73876656773491,4.171117317588985,0,115.96344522260546,1.3725425401695983,115.96344522260546,43.93950993398972,1.3033738015096308,44.380994920867536,1.3042262655647625,9.912853191152838,1.1384207713173697,101.13734952792986,1.0,1.0
2021-03-29,109.20988744086908,100.31319449784166,0,0,44.9550014320823,17.797473782048787,15.261558604273876,4.013648997210413,0,114.53306856564556,1.3718169188527656,114.53306856564556,44.16117974244261,1.3038032826506145,41.8901555567944,1.299257533036908,9.961360911902116,1.1390901350537617,101.74247791831635,0.0,1.0
2021-03-30,107.79315936615448,99.07320553368892,1,0,46.22071726129691,16.97766709250622,14.67767166518166,5.2269828765760975,0,114.94055840068425,1.3720249365880608,114.94055840068425,43.47437493797179,1.3024628942677947,39.8117649992583,1.294791998444985,11.203799423717367,1.1549509244510325,100.31319449784166,0.0,0.0
2021-03-31,104.7137408181324,99.45876341820998,0,0,46.199439908060526,14.001452257812726,14.66939178125207,4.818478551205057,0,115.16377494847107,1.3721384437127,115.16377494847107,40.0860772205958,1.2953993962478536,38.556450780807054,1.2919378436197804,11.540758205435477,1.1588714351778604,99.07320553368892,1.0,0.0
2021-04-01,106.36742100799478,100.35638229833567,0,0,43.44666490990463,15.854323340278135,14.061143834052954,4.967445139689265,0,112.54492987898726,1.3707867825332725,112.54492987898726,39.905969672635614,1.2950012334441272,37.19501430253719,1.2886958339969268,11.891900062950551,1.1628049163723122,99.45876341820998,0.0,0.0
